id,host_location,host_neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,availability_365
31929412.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28036,-123.10741,Private House,Entire home/apt,6,2,5,$160.00,253
31941008.0,"Vancouver, Canada",,Riley Park,49.25466,-123.09249,Private House,Entire home/apt,8,2,6,$82.00,130
32013288.0,"Vancouver, Canada",Oakridge,Oakridge,49.22389,-123.13323,Private House,Entire home/apt,16,6,10,"$1,359.00",354
32043949.0,"Vancouver, Canada",Arbutus Ridge,Arbutus Ridge,49.24123,-123.15481,Private Room,Private room,1,1,1,$62.00,61
32069175.0,,Chinatown,Downtown,49.27915,-123.10546,Private Apartment,Entire home/apt,4,1,2,$500.00,125
32089495.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.26755,-123.06032,Private Room,Private room,2,2 shared,1,$100.00,168
32115125.0,"Vancouver, Canada",Riley Park,Riley Park,49.24897,-123.09944,Private Guest Suite,Entire home/apt,2,1,1,$81.00,310
32135798.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27939,-123.1205,Private Room,Private room,1,1 shared,1,$49.00,271
32162289.0,"Vancouver, Canada",Fairview,Fairview,49.26523,-123.12232,Private House,Entire home/apt,6,1,3,$202.00,129
32164701.0,"Vancouver, Canada",Riley Park,Riley Park,49.24392,-123.09669,Private Guest Suite,Entire home/apt,4,1,2,$113.00,325
32195144.0,"Kelowna, Canada",Downtown Vancouver,Downtown,49.27524,-123.13402,Private Apartment,Entire home/apt,4,1,2,$157.00,25
32239730.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26634,-123.15949,Private House,Entire home/apt,3,1,2,$100.00,68
32312468.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.23499,-123.08769,Private Room,Private room,1,1.5 shared,1,$40.00,286
32420319.0,"Vancouver, Canada",Dunbar-Southlands,Dunbar Southlands,49.23933,-123.19086,Private Guest Suite,Entire home/apt,2,1,2,$185.00,63
32550553.0,"Vancouver, Canada",Fairview,Fairview,49.26737,-123.14052,Private House,Entire home/apt,6,1,3,$140.00,365
32571675.0,"Montreal, Canada",Downtown Montreal,Downtown,49.27989,-123.12096,Private Apartment,Entire home/apt,2,1,1,$230.00,20
32587632.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.28026,-123.02393,Private House,Entire home/apt,2,1,1,$68.00,35
32609766.0,"Vancouver, Canada",East Vancouver,Hastings-Sunrise,49.29295,-123.04857,Private Guest Suite,Entire home/apt,2,1,2,$91.00,88
32611986.0,"Vancouver, Canada",Gastown,Downtown Eastside,49.2809,-123.10524,Private Apartment,Entire home/apt,4,1,2,$105.00,275
32638572.0,"Vancouver, Canada",Central Vancouver,Downtown Eastside,49.28366,-123.10672,Camper/RV,Entire home/apt,2,0,2,$200.00,365
32640895.0,"Vancouver, Canada",Shaughnessy,Shaughnessy,49.23506,-123.14177,Private Room,Private room,2,1,1,$128.00,135
32646786.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.27173,-123.16328,Private Guest Suite,Entire home/apt,2,1,1,$122.00,67
32715187.0,"North Vancouver, Canada",West End,West End,49.28963,-123.13398,Private House,Entire home/apt,2,1,1,$110.00,237
32726611.0,"Vancouver, Canada",East Vancouver,Strathcona,49.2705674580571,-123.100156228835,Private House,Entire home/apt,3,1.5,1,$201.00,348
32750167.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.2834,-123.0552,Private Guest Suite,Entire home/apt,6,2,3,$213.00,131
32751875.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27459,-123.12875,Private Room,Private room,1,1,1,$163.00,365
32791067.0,"Vancouver, Canada",Fraserview,Sunset,49.22297,-123.07906,Private House,Entire home/apt,3,1,2,$155.00,278
32815298.0,"Vancouver, Canada",South Cambie,South Cambie,49.24842,-123.11655,Private Room,Private room,2,1 shared,1,$58.00,40
32819750.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27455,-123.13215,Private Apartment,Entire home/apt,6,2,3,$500.00,356
32872579.0,,Kitsilano,Kitsilano,49.26797,-123.17143,Private House,Entire home/apt,4,2,2,$452.00,236
32876783.0,,Downtown Vancouver,Downtown,49.28089,-123.11794,Private House,Entire home/apt,5,2,2,$818.00,178
32890442.0,"North Vancouver, Canada",West End,West End,49.29044,-123.13468,Private Apartment,Entire home/apt,2,1,1,$125.00,265
32898892.0,"Vancouver, Canada",Riley Park,Riley Park,49.2349014282227,-123.113159179688,Private Room,Private room,1,1,1,$90.00,145
32913732.0,"North Vancouver, Canada",West End,West End,49.29191,-123.13479,Private House,Entire home/apt,2,1,1,$125.00,189
32914663.0,,,Dunbar Southlands,49.24279,-123.17161,Private Room,Private room,2,1 shared,1,$108.00,106
32944486.0,"Vancouver, Canada",Kerrisdale,Kerrisdale,49.21505,-123.15128,Private Guest Suite,Entire home/apt,2,1,1,$110.00,161
32962975.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24424,-123.05248,Private Room,Private room,7,1 shared,3,$499.00,103
32982427.0,"Vancouver, Canada",South Cambie,South Cambie,49.24745,-123.12041,Private House,Entire home/apt,4,1,2,$119.00,177
32985306.0,"Vancouver, Canada",Arbutus Ridge,Arbutus Ridge,49.23956,-123.15643,Private Room,Private room,1,1,1,$60.00,71
33022369.0,"Vancouver, Canada",Riley Park,Riley Park,49.25533,-123.10414,Private House,Entire home/apt,4,1.5,2,$249.00,91
33041847.0,,Grandview-Woodland,Grandview-Woodland,49.27402,-123.05813,Private Guest Suite,Entire home/apt,3,1,2,$101.00,40
33097298.0,,Marpole,Marpole,49.21107,-123.13433,Private Room,Private room,1,1 shared,1,$52.00,64
33097585.0,,Downtown Vancouver,Downtown Eastside,49.28112,-123.10733,Private Apartment,Entire home/apt,6,2,3,$143.00,326
33098749.0,"Vancouver, Canada",Arbutus Ridge,Arbutus Ridge,49.25644,-123.16395,Private Guest Suite,Entire home/apt,2,1,1,$115.00,153
33119331.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.26433,-123.10152,Private Apartment,Entire home/apt,2,1,1,$145.00,178
33162928.0,,Point Grey/University of British Columbia,West Point Grey,49.26811,-123.21718,Private Guest Suite,Entire home/apt,2,1,1,$214.00,90
33166483.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27583,-123.13308,Private Apartment,Entire home/apt,5,2,3,$287.00,71
33230188.0,"Vancouver, Canada",Fraserview,Sunset,49.22962,-123.08003,Private Room,Private room,2,2 shared,1,$65.00,45
33299354.0,"Vancouver, Canada",Downtown Vancouver,Downtown Eastside,49.28102,-123.10638,Private Apartment,Entire home/apt,2,1,1,$104.00,168
33310791.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28124,-123.12516,Private Apartment,Entire home/apt,2,2,2,$199.00,365
33350822.0,"Victoria, Canada",West End,West End,49.28603,-123.12466,Private House,Entire home/apt,2,1,1,$319.00,179
33450536.0,,Killarney,Killarney,49.22917,-123.02698,Private Guest Suite,Entire home/apt,6,1,3,$131.00,344
33451717.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.28123,-123.04761,Private House,Entire home/apt,4,1,2,$300.00,101
33531235.0,,Downtown Eastside,Downtown Eastside,49.27821,-123.07952,Private Guest Suite,Entire home/apt,2,1,1,$66.00,34
33551463.0,"Vancouver, Canada",Fraserview,Sunset,49.22962,-123.0798,Private Room,Private room,2,2 shared,1,$65.00,106
33555765.0,,Downtown Vancouver,Downtown,49.27603,-123.13021,Private Apartment,Entire home/apt,2,1,1,$110.00,365
33610721.0,"North Vancouver, Canada",West End,West End,49.28935,-123.13468,Private Apartment,Entire home/apt,2,1,1,$125.00,263
33610726.0,"North Vancouver, Canada",West End,West End,49.29056,-123.13529,Private House,Entire home/apt,3,1,1,$125.00,77
33611850.0,"Port Moody, Canada",Kitsilano,Kitsilano,49.2661,-123.1594,Private House,Entire home/apt,4,3.5,3,$357.00,88
33644437.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27811,-123.11948,Private Apartment,Entire home/apt,1,1,1,$119.00,34
33645396.0,"Richmond, Canada",Richmond,Downtown,49.28821,-123.1268,Private House,Entire home/apt,3,1,2,$220.00,275
33645791.0,"Coquitlam, Canada",,Downtown Eastside,49.28197,-123.10824,Private Apartment,Entire home/apt,2,1,1,$150.00,192
33661603.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.26391,-123.03543,Private Room,Private room,1,1 shared,1,$45.00,226
33667096.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.25765,-123.08032,Private House,Entire home/apt,4,2,2,$179.00,24
33667206.0,"Vancouver, Canada",Dunbar-Southlands,Dunbar Southlands,49.2564582824707,-123.181114196777,Private House,Entire home/apt,7,2,4,$614.00,162
33669383.0,"Vancouver, Canada",Riley Park,Riley Park,49.24869,-123.1142,Private Apartment,Entire home/apt,2,1,1,$141.00,214
33687129.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.25987,-123.10713,Private Guest Suite,Entire home/apt,6,1,3,$204.00,172
33781323.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27939,-123.12067,Private House,Entire home/apt,2,1,1,$200.00,40
33803742.0,"Vancouver, Canada",Fairview,Fairview,49.26402,-123.1196,Private Apartment,Entire home/apt,3,1,1,$220.00,30
33832238.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.274452,-123.127953,Private Apartment,Entire home/apt,6,2,3,$249.00,26
33885009.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.23677,-123.05548,Private Guest Suite,Entire home/apt,4,1,2,$92.00,164
33885031.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.26358,-123.06453,Private Room,Private room,2,1,1,$70.00,19
33907947.0,"Vancouver, Canada",Kitsilano,West End,49.28442,-123.12381,Private Apartment,Entire home/apt,5,1,3,$365.00,172
33952895.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.2601,-123.14659,Private Guest Suite,Entire home/apt,4,1,2,$99.00,16
33974848.0,"Vancouver, Canada",Dunbar-Southlands,Dunbar Southlands,49.25355,-123.18299,Private Room,Private room,2,1.5,1,$119.00,90
33997048.0,"Vancouver, Canada",,Kerrisdale,49.22908,-123.17645,Private House,Entire home/apt,8,5.5,4,"$2,121.00",160
34019239.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.25414,-123.07883,Private Guest Suite,Entire home/apt,6,1,3,$127.00,169
34045168.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.26743,-123.10084,Private Apartment,Entire home/apt,4,1,1,$220.00,173
34068050.0,"Vancouver, Canada",Point Grey/University of British Columbia,West Point Grey,49.26626,-123.20078,Private House,Entire home/apt,2,1,1,$103.00,17
34091763.0,,Killarney,Killarney,49.22895,-123.04251,Private Room,Private room,1,1 shared,1,$59.00,167
34109372.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.24149,-123.08796,Private Room,Private room,1,1,1,$52.00,359
34126347.0,"Vancouver, Canada",Dunbar-Southlands,Dunbar Southlands,49.22984,-123.18895,Private Guest Suite,Entire home/apt,2,1,1,$83.00,154
34127668.0,"Vancouver, Canada",Fraserview,Sunset,49.2276,-123.08981,Private Guest Suite,Entire home/apt,2,1,1,$120.00,178
34179989.0,"Vancouver, Canada",West End,West End,49.28473,-123.12414,Private Apartment,Entire home/apt,4,2.5,2,$325.00,179
34203078.0,,Downtown Vancouver,Downtown,49.28618,-123.12312,Private Apartment,Entire home/apt,4,1,3,$153.00,58
34209584.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.25821,-123.04656,Private House,Entire home/apt,4,1,2,$60.00,81
34235015.0,"Vancouver, Canada",Riley Park,Riley Park,49.24049,-123.09713,Private Guest Suite,Entire home/apt,2,1,1,$103.00,43
34258439.0,"Vancouver, Canada",Riley Park,Riley Park,49.24388,-123.09462,Private Guest Suite,Entire home/apt,5,1,4,$129.00,137
34262368.0,"Burnaby, Canada",Oakridge,Oakridge,49.22392,-123.11885,Private Room,Private room,2,2 shared,1,$29.00,37
34278849.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.23842,-123.03808,Private Guest Suite,Entire home/apt,6,2,3,$170.00,117
34285936.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27468,-123.13269,Private Room,Private room,2,1,1,$160.00,11
34312548.0,"Vancouver, Canada",East Vancouver,Hastings-Sunrise,49.26318,-123.0336,Private House,Entire home/apt,4,1,1,$60.00,79
34314864.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.26665,-123.06027,Private Room,Private room,1,2 shared,1,$100.00,168
34315293.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.2667,-123.06024,Private House,Entire home/apt,5,2,3,$200.00,32
34343991.0,"Port Moody, Canada",Downtown Vancouver,Downtown,49.27978,-123.10638,Private Apartment,Entire home/apt,2,1,1,$103.00,248
34417665.0,"Vancouver, Canada",Richmond,Dunbar Southlands,49.23737,-123.1949,Private Room,Private room,4,1,2,$188.00,365
34422223.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.2794,-123.10765,Private House,Entire home/apt,4,2,3,$298.00,159
34429378.0,"Vancouver, Canada",Downtown Eastside,Downtown Eastside,49.28134,-123.08342,Private House,Entire home/apt,4,1,2,$116.00,150
34502547.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27827,-123.12106,Private House,Entire home/apt,4,1,2,$109.00,49
34516436.0,"Vancouver, Canada",Richmond,Dunbar Southlands,49.23859,-123.19518,Private Room,Private room,3,1,2,$108.00,365
34534702.0,"Vancouver, Canada",Yaletown,Downtown,49.2778,-123.12934,Private Apartment,Entire home/apt,2,1,1,$105.00,364
34538696.0,"Vancouver, Canada",Point Grey/University of British Columbia,West Point Grey,49.2584,-123.21416,Private Guest Suite,Entire home/apt,4,2,2,$300.00,126
34541710.0,"Vancouver, Canada",Arbutus Ridge,Arbutus Ridge,49.24692,-123.16597,Private Guest Suite,Entire home/apt,4,1,2,$150.00,199
34567366.0,,,Hastings-Sunrise,49.2668562,-123.0374151,Private House,Entire home/apt,2,1,1,$128.00,75
34570194.0,"Vancouver, Canada",Shaughnessy,Shaughnessy,49.24134,-123.129,Private House,Entire home/apt,2,1,1,$57.00,122
34574221.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.27149,-123.10447,Private Apartment,Entire home/apt,4,2,2,$250.00,364
34629428.0,,Killarney,Killarney,49.22159,-123.04221,Private House,Entire home/apt,6,3.5,3,$198.00,169
34647721.0,"Vancouver, Canada",Gastown,Downtown Eastside,49.28277,-123.10719,Private Apartment,Entire home/apt,3,1,1,$250.00,92
34655839.0,"Vancouver, Canada",Riley Park,Riley Park,49.24921,-123.10359,Private Room,Private room,2,1,1,$100.00,109
34720427.0,Canada,Hastings-Sunrise,Hastings-Sunrise,49.28138,-123.05458,Private House,Entire home/apt,2,1,1,$92.00,70
34787711.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.26463,-123.09915,Private Apartment,Entire home/apt,3,1,1,$210.00,127
34821889.0,"Vancouver, Canada",,Downtown,49.27894523129,-123.108592503432,Private Apartment,Entire home/apt,4,2,2,$241.00,101
34847091.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24616,-123.04223,Private Guest Suite,Entire home/apt,2,1,1,$90.00,130
34874854.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.25839,-123.14987,Private House,Entire home/apt,4,2,2,$166.00,197
34895728.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28435,-123.11226,Private House,Entire home/apt,2,1,1,$120.00,282
34903179.0,"Vancouver, Canada",Coal Harbour,West End,49.28839,-123.13291,Private House,Entire home/apt,6,2,3,$500.00,145
34937868.0,"Vancouver, Canada",West End,West End,49.27866,-123.13646,Private Apartment,Entire home/apt,3,1,2,$116.00,298
34941557.0,"Vancouver, Canada",Dunbar-Southlands,Dunbar Southlands,49.25359,-123.18147,Private House,Entire home/apt,4,1.5,3,$109.00,80
34987211.0,"Burnaby, Canada",Oakridge,Oakridge,49.22436,-123.11836,Private Room,Private room,2,1 shared,1,$39.00,38
35011101.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.2886199951172,-123.126831054688,Private House,Entire home/apt,3,1,2,$230.00,30
35015397.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.24579,-123.05891,Private House,Entire home/apt,2,1,1,$96.00,13
35015685.0,"Burnaby, Canada",Oakridge,Oakridge,49.2243265950107,-123.11850902647,Private Room,Private room,2,2 shared,1,$25.00,23
35044405.0,"Vancouver, Canada",Riley Park,Riley Park,49.24088,-123.09891,Private Guest Suite,Entire home/apt,4,1,6,$125.00,58
35045926.0,"Vancouver, Canada",Central Vancouver,West End,49.29148,-123.13554,Private House,Entire home/apt,2,1,1,$106.00,146
35089036.0,"Vancouver, Canada",West End,Downtown,49.28778,-123.12574,Private Apartment,Entire home/apt,4,2,2,$183.00,343
35091087.0,"Vancouver, Canada",Riley Park,Riley Park,49.25295,-123.09351,Private Guest Suite,Entire home/apt,4,1,2,$110.00,266
35164437.0,,Yaletown,Downtown,49.27667,-123.1168,Private Apartment,Entire home/apt,2,1,1,$132.00,364
35164633.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24676,-123.05111,Private Guest Suite,Entire home/apt,2,1,1,$94.00,79
35189312.0,,Kitsilano,Kitsilano,49.25996,-123.16221,Private House,Entire home/apt,4,1.5,3,$218.00,320
35194928.0,"Port Moody, Canada",West End,West End,49.28572,-123.12401,Private House,Entire home/apt,3,1,2,$154.00,259
35198788.0,"Vancouver, Canada",Kailua/Kona,Hastings-Sunrise,49.28492,-123.02658,Private Room,Private room,2,1,1,$150.00,88
35200581.0,"Vancouver, Canada",Point Grey/University of British Columbia,Kitsilano,49.26273,-123.18552,Private House,Entire home/apt,4,1,1,$188.00,225
35262401.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27962,-123.12405,Private Apartment,Entire home/apt,4,1,2,$155.00,337
35287417.0,"Vancouver, Canada",,Riley Park,49.23631,-123.09558,Private Guest Suite,Entire home/apt,2,1,1,$61.00,136
35322644.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.24642,-123.06576,Private Room,Private room,1,.5,1,"$1,000.00",83
35357365.0,"Vancouver, Canada",Central Vancouver,Downtown,49.27665,-123.13257,Private Apartment,Entire home/apt,4,2.5,3,$250.00,189
35419651.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.2673,-123.16752,Private Guest Suite,Entire home/apt,6,1,2,$134.00,323
35459624.0,"Vancouver, Canada",,Downtown,49.28003,-123.10686,Private House,Entire home/apt,2,1,1,$140.00,158
35468724.0,"Vancouver, Canada",Yaletown,Downtown,49.27352,-123.12392,Private Apartment,Entire home/apt,4,2,2,$165.00,263
35470002.0,"Vancouver, Canada",,Kensington-Cedar Cottage,49.23435,-123.06645,Private Room,Private room,2,2 shared,1,$70.00,67
35493651.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.28717,-123.06147,Private House,Entire home/apt,4,1,2,$129.00,255
35494223.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27507,-123.06757,Private House,Entire home/apt,5,1.5,3,$423.00,190
35496439.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.27174,-123.16352,Private Guest Suite,Entire home/apt,2,1,1,$168.00,90
35571642.0,,South Cambie,South Cambie,49.24855,-123.12028,Private House,Entire home/apt,4,1.5,2,$129.00,128
35572828.0,,Shaughnessy,South Cambie,49.24903,-123.12034,Private Guest Suite,Entire home/apt,4,1,2,$111.00,116
35582089.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24776,-123.04677,Private House,Entire home/apt,3,1.5,2,$108.00,55
35585184.0,"Vancouver, Canada",Yaletown,Downtown,49.27714,-123.11859,Private House,Entire home/apt,2,1,1,$320.00,168
35611230.0,,West End,West End,49.28635,-123.12469,Private House,Entire home/apt,2,1,1,$319.00,179
35612871.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27898,-123.12075,Private House,Entire home/apt,4,2,3,$235.00,162
35614424.0,"North Vancouver, Canada",West End,West End,49.29008,-123.13387,Private Apartment,Entire home/apt,2,1,1,$125.00,204
35615014.0,"Vancouver, Canada",Marpole,Marpole,49.20915,-123.14363,Private Guest Suite,Entire home/apt,2,1,1,$104.00,269
35618930.0,"Vancouver, Canada",Riley Park,Riley Park,49.25165,-123.11312,Private House,Entire home/apt,8,3,4,$420.00,11
35619056.0,,Grandview-Woodland,Grandview-Woodland,49.27975,-123.06576,Private Guest Suite,Entire home/apt,4,1,3,$180.00,173
35711231.0,"Vancouver, Canada",Central Vancouver,Downtown,49.2797293596281,-123.108772280007,Private Apartment,Entire home/apt,5,1,3,$129.00,87
35715700.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24298,-123.03949,Private Room,Private room,2,1 shared,1,$45.00,31
35721408.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27559,-123.13415,Private House,Entire home/apt,4,1,2,$100.00,12
